--------------------
BDMEP - INMET
--------------------
Estação           : ARCOVERDE - PE (OMM: 82890)
Latitude  (graus) : -8.41
Longitude (graus) : -37.08
Altitude  (metros): 680.70
Estação Operante
Inicio de operação: 01/02/1973
Periodo solicitado dos dados: 01/01/2000 a 12/12/2018
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Umidade Relativa Media;
82890;22/09/2000;0000;;24.6;;9.6;85.75;
82890;22/09/2000;1200;0;;15.8;;;
82890;23/09/2000;0000;;28;;11.1;;
82890;23/09/2000;1200;0;;16.4;;;
82890;24/09/2000;0000;;29;;11;81;
82890;24/09/2000;1200;0;;15.8;;;
82890;25/09/2000;0000;;29.6;;9.8;83.75;
82890;25/09/2000;1200;0;;19.3;;;
82890;26/09/2000;0000;;29.6;;9.8;86.5;
82890;26/09/2000;1200;0;;20.3;;;
82890;27/09/2000;0000;;29;;10.1;;
82890;27/09/2000;1200;0;;20.6;;;
82890;28/09/2000;0000;;27.6;;8;;
82890;28/09/2000;1200;0;;20.3;;;
82890;29/09/2000;0000;;29.4;;10.6;81;
82890;29/09/2000;1200;0;;20.3;;;
82890;30/09/2000;0000;;29.4;;9;82.75;
82890;30/09/2000;1200;0.4;;15;;;
82890;01/10/2000;0000;;29.4;;10.5;;
82890;01/10/2000;1200;0;;16;;;
82890;02/10/2000;0000;;30.6;;10.9;;
82890;02/10/2000;1200;0;;;;;
82890;03/10/2000;0000;;30.4;;10.2;;
82890;03/10/2000;1200;0;;14.8;;;
82890;04/10/2000;0000;;32.8;;9.8;;
82890;04/10/2000;1200;0;;;;;
82890;05/10/2000;0000;;33.4;;10.8;;
82890;05/10/2000;1200;0;;15;;;
82890;06/10/2000;0000;;31.7;;10.9;;
82890;06/10/2000;1200;0;;16.4;;;
82890;07/10/2000;0000;;31;;11;;
82890;07/10/2000;1200;0;;20.1;;;
82890;08/10/2000;0000;;30.3;;11;;
82890;08/10/2000;1200;0;;17;;;
82890;09/10/2000;0000;;29.6;;8.4;;
82890;09/10/2000;1200;0;;18.1;;;
82890;10/10/2000;0000;;29.4;;10.8;;
82890;10/10/2000;1200;0;;16.8;;;
82890;11/10/2000;0000;;27.8;;3.7;;
82890;11/10/2000;1200;0;;17.3;;;
82890;12/10/2000;0000;;29.2;;8.7;;
82890;12/10/2000;1200;6.8;;17.7;;;
82890;13/10/2000;0000;;29.6;;8.9;;
82890;13/10/2000;1200;0;;16.4;;;
82890;14/10/2000;0000;;30.3;;10.8;;
82890;14/10/2000;1200;0;;15.7;;;
82890;15/10/2000;0000;;30.8;;10.7;;
82890;15/10/2000;1200;0;;16;;;
82890;16/10/2000;0000;;30.6;;9.7;;
82890;16/10/2000;1200;0;;17.4;;;
82890;17/10/2000;0000;;30.8;;11;;
82890;17/10/2000;1200;0;;17.3;;;
82890;18/10/2000;0000;;30.8;;10.7;;
82890;18/10/2000;1200;0;;18.1;;;
82890;19/10/2000;0000;;31.6;;11.2;;
82890;19/10/2000;1200;0;;20.5;;;
82890;20/10/2000;0000;;31.5;;10.6;;
82890;20/10/2000;1200;0;;17.4;;;
82890;21/10/2000;0000;;31.9;;10.9;;
82890;21/10/2000;1200;0;;18.1;;;
82890;22/10/2000;0000;;32.4;;8.3;;
82890;22/10/2000;1200;0;;18.5;;;
82890;23/10/2000;0000;;31.4;;7.1;;
82890;23/10/2000;1200;0;;18.5;;;
82890;24/10/2000;0000;;30.8;;10;;
82890;24/10/2000;1200;0;;18.4;;;
82890;25/10/2000;0000;;30.8;;10;;
82890;25/10/2000;1200;0;;17.5;;;
82890;26/10/2000;0000;;30.8;;11.1;;
82890;26/10/2000;1200;0;;17.4;;;
82890;27/10/2000;0000;;28.8;;2.8;;
82890;27/10/2000;1200;0;;17.7;;;
82890;28/10/2000;0000;;32.4;;6.2;;
82890;28/10/2000;1200;0.5;;17.6;;;
82890;29/10/2000;0000;;33.2;;6.9;85.25;
82890;29/10/2000;1200;8.6;;22.5;;;
82890;30/10/2000;0000;;31.8;;10.1;;
82890;30/10/2000;1200;1.3;;17.9;;;
82890;31/10/2000;0000;;31.2;;9.1;;
82890;31/10/2000;1200;0;;17.7;;;
82890;01/11/2000;0000;;32.1;;9.5;;
82890;01/11/2000;1200;0;;17.7;;;
82890;02/11/2000;0000;;31.9;;9.7;;
82890;02/11/2000;1200;0;;18.6;;;
82890;03/11/2000;0000;;31.4;;7.5;;
82890;03/11/2000;1200;0;;18.5;;;
82890;04/11/2000;0000;;31.4;;7;;
82890;04/11/2000;1200;0;;18.4;;;
82890;05/11/2000;0000;;31.7;;7.9;86;
82890;05/11/2000;1200;0.6;;18.4;;;
82890;06/11/2000;0000;;33.3;;8.4;;
82890;06/11/2000;1200;0;;18.5;;;
82890;07/11/2000;0000;;34.2;;7.8;;
82890;07/11/2000;1200;0;;18.1;;;
82890;08/11/2000;0000;;31.6;;4.7;;
82890;08/11/2000;1200;0;;18.1;;;
82890;09/11/2000;0000;;30.8;;2.5;;
82890;09/11/2000;1200;0;;19.7;;;
82890;10/11/2000;0000;;27.8;;2.4;;
82890;10/11/2000;1200;22.5;;19.3;;;
82890;11/11/2000;0000;;31.2;;7.7;;
82890;11/11/2000;1200;0;;18.9;;;
82890;12/11/2000;0000;;32.8;;11.3;;
82890;12/11/2000;1200;0;;17.3;;;
82890;13/11/2000;0000;;33.4;;11.3;;
82890;13/11/2000;1200;0;;17.9;;;
82890;14/11/2000;0000;;33.7;;11.6;;
82890;14/11/2000;1200;0;;16.8;;;
82890;15/11/2000;0000;;33.2;;11.8;;
82890;15/11/2000;1200;0;;17.7;;;
82890;16/11/2000;0000;;31.6;;11.6;;
82890;16/11/2000;1200;0;;16.8;;;
82890;17/11/2000;0000;;31.2;;11.4;;
82890;17/11/2000;1200;0;;17.9;;;
82890;18/11/2000;0000;;30.5;;7.8;;
82890;18/11/2000;1200;0.3;;18;;;
82890;19/11/2000;0000;;32;;7.9;;
82890;19/11/2000;1200;0;;18.3;;;
82890;20/11/2000;0000;;31.7;;7.1;88;
82890;20/11/2000;1200;0;;18.9;;;
82890;21/11/2000;0000;;32.4;;11.3;;
82890;21/11/2000;1200;0;;18.1;;;
82890;22/11/2000;0000;;31.6;;11.2;;
82890;22/11/2000;1200;0;;17.7;;;
82890;23/11/2000;0000;;32;;10.9;;
82890;23/11/2000;1200;0;;16.4;;;
82890;24/11/2000;0000;;32.6;;11.2;;
82890;24/11/2000;1200;0;;16.4;;;
82890;25/11/2000;0000;;32.8;;11;;
82890;25/11/2000;1200;0;;18.4;;;
82890;26/11/2000;0000;;32.6;;6.4;;
82890;26/11/2000;1200;0;;18.5;;;
82890;27/11/2000;0000;;32.3;;7.4;;
82890;27/11/2000;1200;7.2;;17.7;;;
82890;28/11/2000;0000;;31.4;;8.4;87;
82890;28/11/2000;1200;0;;18.9;;;
82890;29/11/2000;0000;;31.6;;11.1;;
82890;29/11/2000;1200;0;;18.1;;;
82890;30/11/2000;0000;;32.6;;10.6;;
82890;30/11/2000;1200;0;;17.8;;;
82890;01/12/2000;0000;;34.4;;9.5;74;
82890;01/12/2000;1200;0;;17.6;;;
82890;02/12/2000;0000;;34.4;;10.8;79.5;
82890;02/12/2000;1200;0;;17.3;;;
82890;03/12/2000;0000;;34;;11.6;73;
82890;03/12/2000;1200;0;;17;;;
82890;04/12/2000;0000;;33.4;;10.1;79.25;
82890;04/12/2000;1200;0;;18.1;;;
82890;05/12/2000;0000;;33;;7.6;79;
82890;05/12/2000;1200;0;;17.9;;;
82890;06/12/2000;0000;;33.2;;9.1;84.75;
82890;06/12/2000;1200;0;;19.9;;;
82890;07/12/2000;0000;;34.7;;9.9;82;
82890;07/12/2000;1200;0;;18.7;;;
82890;08/12/2000;0000;;33.4;;9.8;84.75;
82890;08/12/2000;1200;0;;18.7;;;
82890;09/12/2000;0000;;32.8;;10.3;84.25;
82890;09/12/2000;1200;0;;18.8;;;
82890;10/12/2000;0000;;33.3;;9.8;84.75;
82890;10/12/2000;1200;0;;17.6;;;
82890;11/12/2000;0000;;30.6;;6.7;88.5;
82890;11/12/2000;1200;0;;19.1;;;
82890;12/12/2000;0000;;27;;0.3;93.5;
82890;12/12/2000;1200;26.3;;19.1;;;
82890;13/12/2000;0000;;29.2;;0.6;93.5;
82890;13/12/2000;1200;1.1;;18.4;;;
82890;14/12/2000;0000;;26.6;;0.9;94;
82890;14/12/2000;1200;53.2;;17.7;;;
82890;15/12/2000;0000;;;;0;95.5;
82890;15/12/2000;1200;41.2;;16.4;;;
82890;16/12/2000;0000;;25;;0.4;91.75;
82890;16/12/2000;1200;12.2;;16.6;;;
82890;17/12/2000;0000;;25.4;;0;96;
82890;17/12/2000;1200;2.7;;17.9;;;
82890;18/12/2000;0000;;29;;1.2;91.5;
82890;18/12/2000;1200;0;;18.5;;;
82890;19/12/2000;0000;;30.6;;9.2;86.75;
82890;19/12/2000;1200;0;;19.5;;;
82890;20/12/2000;0000;;30.9;;11.6;86.75;
82890;20/12/2000;1200;0;;16;;;
82890;21/12/2000;0000;;31;;11;91;
82890;21/12/2000;1200;0;;17.5;;;
82890;22/12/2000;0000;;30.8;;11.2;86.75;
82890;22/12/2000;1200;0;;19.3;;;
82890;23/12/2000;0000;;30.4;;11.6;89;
82890;23/12/2000;1200;0;;17.8;;;
82890;24/12/2000;0000;;29.9;;8.3;88.75;
82890;24/12/2000;1200;0;;18.7;;;
82890;25/12/2000;0000;;30.1;;11.6;88.25;
82890;25/12/2000;1200;0;;17.5;;;
82890;26/12/2000;0000;;30.2;;11.4;91;
82890;26/12/2000;1200;0;;17.8;;;
82890;27/12/2000;0000;;29.7;;11.3;88.75;
82890;27/12/2000;1200;0;;17;;;
82890;28/12/2000;0000;;31.3;;11.5;87.25;
82890;28/12/2000;1200;0;;18.1;;;
82890;29/12/2000;0000;;31.2;;10.8;83.5;
82890;29/12/2000;1200;0;;22.1;;;
82890;30/12/2000;0000;;29.2;;10.4;84;
82890;30/12/2000;1200;0;;21.3;;;
82890;31/12/2000;0000;;30.8;;11.5;79.25;
82890;31/12/2000;1200;0;;21.3;;;
82890;01/01/2001;0000;;31.8;;11.6;;
82890;01/01/2001;1200;0;;19.3;;;
82890;02/01/2001;0000;;30.8;;11.5;;
82890;02/01/2001;1200;0;;19.3;;;
82890;03/01/2001;0000;;29;;7.3;;
82890;03/01/2001;1200;0;;19.9;;;
82890;04/01/2001;0000;;26.2;;0;;
82890;04/01/2001;1200;0;;16.6;;;
82890;05/01/2001;0000;;28;;3.2;;
82890;05/01/2001;1200;0.5;;;;;
82890;06/01/2001;0000;;29.8;;3.8;;
82890;06/01/2001;1200;0;;;;;
82890;07/01/2001;0000;;30.4;;10.5;;
82890;07/01/2001;1200;0;;17;;;
82890;08/01/2001;0000;;31;;11.5;;
82890;08/01/2001;1200;0;;;;;
82890;09/01/2001;0000;;31.6;;10.4;;
82890;09/01/2001;1200;0;;;;;
82890;10/01/2001;0000;;31;;9.8;;
82890;10/01/2001;1200;0;;17.7;;;
82890;11/01/2001;0000;;29.6;;6.8;;
82890;11/01/2001;1200;0;;;;;
82890;12/01/2001;0000;;27.2;;0.8;;
82890;12/01/2001;1200;0;;;;;
82890;13/01/2001;0000;;30.4;;7.3;;
82890;13/01/2001;1200;1.6;;17;;;
82890;14/01/2001;0000;;30.6;;9;;
82890;14/01/2001;1200;0;;16.6;;;
82890;15/01/2001;0000;;31.2;;5.6;;
82890;15/01/2001;1200;0;;;;;
82890;16/01/2001;0000;;29.8;;10;;
82890;16/01/2001;1200;0;;;;;
82890;17/01/2001;0000;;31;;10.9;;
82890;17/01/2001;1200;0;;;;;
82890;18/01/2001;0000;;31.4;;9.1;;
82890;18/01/2001;1200;0;;;;;
82890;19/01/2001;0000;;31.8;;7.8;;
82890;19/01/2001;1200;0;;;;;
82890;20/01/2001;0000;;32;;10.8;;
82890;20/01/2001;1200;0;;;;;
82890;21/01/2001;0000;;32.6;;10.3;;
82890;21/01/2001;1200;0;;;;;
82890;22/01/2001;0000;;32.3;;11.3;;
82890;22/01/2001;1200;7.8;;;;;
82890;23/01/2001;0000;;31.9;;11.4;;
82890;23/01/2001;1200;0;;;;;
82890;24/01/2001;0000;;32.2;;10.8;;
82890;24/01/2001;1200;0;;;;;
82890;25/01/2001;0000;;31.4;;9.4;;
82890;25/01/2001;1200;0;;16.2;;;
82890;26/01/2001;0000;;32.1;;9.3;;
82890;26/01/2001;1200;0.4;;;;;
82890;27/01/2001;0000;;32.2;;10.7;;
82890;27/01/2001;1200;0;;19.3;;;
82890;28/01/2001;0000;;32.6;;8.5;;
82890;28/01/2001;1200;0;;16.6;;;
82890;29/01/2001;0000;;31.3;;7.8;;
82890;29/01/2001;1200;0;;20.3;;;
82890;30/01/2001;0000;;32.4;;10.8;78;
82890;30/01/2001;1200;0;;19.7;;;
82890;31/01/2001;0000;;32.3;;10.4;80.25;
82890;31/01/2001;1200;0;;20.3;;;
82890;01/02/2001;0000;;33;;8.4;75.25;
82890;01/02/2001;1200;0;;20.9;;;
82890;02/02/2001;0000;;34.2;;10.4;81.5;
82890;02/02/2001;1200;0;;20.7;;;
82890;03/02/2001;0000;;31.8;;7.6;92.75;
82890;03/02/2001;1200;0;;20.1;;;
82890;04/02/2001;0000;;31.2;;4.1;91;
82890;04/02/2001;1200;2.5;;20.6;;;
82890;05/02/2001;0000;;31.2;;9.1;76.75;
82890;05/02/2001;1200;12.4;;20.7;;;
82890;06/02/2001;0000;;33.5;;10.6;79.25;
82890;06/02/2001;1200;0;;17.3;;;
82890;07/02/2001;0000;;34.4;;11.5;75.5;
82890;07/02/2001;1200;0;;16.4;;;
82890;08/02/2001;0000;;33.6;;10.8;75.75;
82890;08/02/2001;1200;0;;19.5;;;
82890;09/02/2001;0000;;32.6;;11;72.25;
82890;09/02/2001;1200;0;;18.1;;;
82890;10/02/2001;0000;;32.6;;10.4;79;
82890;10/02/2001;1200;0;;17.3;;;
82890;11/02/2001;0000;;32.8;;11;68.75;
82890;11/02/2001;1200;0;;21.3;;;
82890;12/02/2001;0000;;33;;6.3;87.25;
82890;12/02/2001;1200;0;;19;;;
82890;13/02/2001;0000;;32;;7.9;77.5;
82890;13/02/2001;1200;1.4;;19.3;;;
82890;14/02/2001;0000;;31.5;;10.4;79.25;
82890;14/02/2001;1200;0;;17.8;;;
82890;15/02/2001;0000;;31.4;;7.8;79;
82890;15/02/2001;1200;0;;16;;;
82890;16/02/2001;0000;;33.6;;11.3;79;
82890;16/02/2001;1200;0;;17.9;;;
82890;17/02/2001;0000;;32.2;;9.9;71.75;
82890;17/02/2001;1200;0;;18.7;;;
82890;18/02/2001;0000;;31.2;;4.2;77;
82890;18/02/2001;1200;0;;19.5;;;
82890;19/02/2001;0000;;31.4;;5.3;77.75;
82890;19/02/2001;1200;0;;17;;;
82890;20/02/2001;0000;;33;;8.1;78;
82890;20/02/2001;1200;0;;18.2;;;
82890;21/02/2001;0000;;32.6;;10;75.5;
82890;21/02/2001;1200;0;;19;;;
82890;22/02/2001;0000;;33.2;;9.8;75.75;
82890;22/02/2001;1200;0;;17.9;;;
82890;23/02/2001;0000;;30.6;;4.3;79.25;
82890;23/02/2001;1200;0;;17.5;;;
82890;24/02/2001;0000;;31.1;;4.1;80.75;
82890;24/02/2001;1200;0;;17.8;;;
82890;25/02/2001;0000;;33.1;;7.9;81.5;
82890;25/02/2001;1200;0;;19.3;;;
82890;26/02/2001;0000;;32;;4;79.75;
82890;26/02/2001;1200;0;;18.7;;;
82890;27/02/2001;0000;;31.3;;3.9;83.25;
82890;27/02/2001;1200;0;;18;;;
82890;28/02/2001;0000;;31.7;;2;84.25;
82890;28/02/2001;1200;0;;22.6;;;
82890;01/03/2001;0000;;32.7;;9.1;;
82890;01/03/2001;1200;25;;18.4;;;
82890;02/03/2001;0000;;32.2;;10.2;;
82890;02/03/2001;1200;0;;19.4;;;
82890;03/03/2001;0000;;31.9;;10.4;;
82890;03/03/2001;1200;0;;18.1;;;
82890;04/03/2001;0000;;32.6;;10.8;;
82890;04/03/2001;1200;0;;18.5;;;
82890;05/03/2001;0000;;33.8;;11.2;;
82890;05/03/2001;1200;0;;17.7;;;
82890;06/03/2001;0000;;33.4;;10.5;71.75;
82890;06/03/2001;1200;0;;17.9;;;
82890;07/03/2001;0000;;33;;11.2;;
82890;07/03/2001;1200;0;;18;;;
82890;08/03/2001;0000;;33.3;;6.7;85.75;
82890;08/03/2001;1200;0;;19.1;;;
82890;09/03/2001;0000;;30.4;;6.6;;
82890;09/03/2001;1200;17.8;;19.9;;;
82890;10/03/2001;0000;;31.6;;8.2;;
82890;10/03/2001;1200;8.4;;18.5;;;
82890;11/03/2001;0000;;30.2;;6.3;;
82890;11/03/2001;1200;0;;19.3;;;
82890;12/03/2001;0000;;30.8;;4;;
82890;12/03/2001;1200;0;;20;;;
82890;13/03/2001;0000;;30.6;;5.7;;
82890;13/03/2001;1200;0;;18.9;;;
82890;14/03/2001;0000;;26.7;;4.5;;
82890;14/03/2001;1200;17.3;;18.4;;;
82890;15/03/2001;0000;;28;;2.8;;
82890;15/03/2001;1200;1.8;;18.3;;;
82890;16/03/2001;0000;;30.6;;9.9;;
82890;16/03/2001;1200;0;;18.8;;;
82890;17/03/2001;0000;;31;;10.4;;
82890;17/03/2001;1200;0;;16.4;;;
82890;18/03/2001;0000;;30.3;;9.5;;
82890;18/03/2001;1200;0;;17.8;;;
82890;19/03/2001;0000;;30.6;;9.1;84;
82890;19/03/2001;1200;4.7;;16.4;;;
82890;20/03/2001;0000;;31;;8.7;;
82890;20/03/2001;1200;0;;17.8;;;
82890;21/03/2001;0000;;31.6;;8;;
82890;21/03/2001;1200;0;;18.3;;;
82890;22/03/2001;0000;;30.3;;9.9;;
82890;22/03/2001;1200;3.2;;18.7;;;
82890;23/03/2001;0000;;30.4;;8.3;;
82890;23/03/2001;1200;0;;16.6;;;
82890;24/03/2001;0000;;31.3;;8.8;;
82890;24/03/2001;1200;0;;18.3;;;
82890;25/03/2001;0000;;32.6;;10.1;;
82890;25/03/2001;1200;0;;20.1;;;
82890;26/03/2001;0000;;32.4;;9.5;;
82890;26/03/2001;1200;0;;17.3;;;
82890;27/03/2001;0000;;32;;8.8;;
82890;27/03/2001;1200;0;;19.3;;;
82890;28/03/2001;0000;;32.4;;7.6;;
82890;28/03/2001;1200;0;;18.5;;;
82890;29/03/2001;0000;;30.6;;4.4;;
82890;29/03/2001;1200;0;;19.1;;;
82890;30/03/2001;0000;;29.6;;5.2;;
82890;30/03/2001;1200;36.4;;17.7;;;
82890;31/03/2001;0000;;28.8;;5.6;;
82890;31/03/2001;1200;15.5;;19.1;;;
82890;01/04/2001;0000;;29.2;;8.2;;
82890;01/04/2001;1200;1.5;;17.7;;;
82890;02/04/2001;0000;;28.8;;6.3;88.5;
82890;02/04/2001;1200;0.6;;18.7;;;
82890;03/04/2001;0000;;29.4;;10;;
82890;03/04/2001;1200;0;;18.8;;;
82890;04/04/2001;0000;;29;;5.9;;
82890;04/04/2001;1200;0;;15.4;;;
82890;05/04/2001;0000;;28.2;;10.4;;
82890;05/04/2001;1200;0;;16.3;;;
82890;06/04/2001;0000;;28;;5.6;;
82890;06/04/2001;1200;1.8;;16.6;;;
82890;07/04/2001;0000;;27.8;;6.6;;
82890;07/04/2001;1200;0;;16.4;;;
82890;08/04/2001;0000;;29.6;;10.1;;
82890;08/04/2001;1200;0;;16.2;;;
82890;09/04/2001;0000;;29.3;;9.9;;
82890;09/04/2001;1200;0;;18.1;;;
82890;10/04/2001;0000;;29.7;;10;;
82890;10/04/2001;1200;0;;16.7;;;
82890;11/04/2001;0000;;30.2;;7.4;;
82890;11/04/2001;1200;0;;16;;;
82890;12/04/2001;0000;;31.2;;9.4;;
82890;12/04/2001;1200;0;;17.5;;;
82890;13/04/2001;0000;;31;;10.4;;
82890;13/04/2001;1200;0;;16;;;
82890;14/04/2001;0000;;31;;10.9;;
82890;14/04/2001;1200;0;;16.8;;;
82890;15/04/2001;0000;;31;;5.4;;
82890;15/04/2001;1200;0;;17.9;;;
82890;16/04/2001;0000;;31.2;;8.8;;
82890;16/04/2001;1200;0;;18.7;;;
82890;17/04/2001;0000;;31.6;;6.2;88.5;
82890;17/04/2001;1200;0;;18.9;;;
82890;18/04/2001;0000;;28.6;;9.2;;
82890;18/04/2001;1200;51;;18.1;;;
82890;19/04/2001;0000;;29.2;;9.2;;
82890;19/04/2001;1200;0;;17;;;
82890;20/04/2001;0000;;29.2;;8;;
82890;20/04/2001;1200;0;;18.1;;;
82890;21/04/2001;0000;;29.8;;10.5;;
82890;21/04/2001;1200;0;;18.5;;;
82890;22/04/2001;0000;;27.8;;6.5;;
82890;22/04/2001;1200;0;;19.9;;;
82890;23/04/2001;0000;;29;;10.9;;
82890;23/04/2001;1200;0;;17.7;;;
82890;24/04/2001;0000;;29;;6.2;;
82890;24/04/2001;1200;0.7;;18.3;;;
82890;25/04/2001;0000;;28.8;;8.7;;
82890;25/04/2001;1200;0.3;;17.5;;;
82890;26/04/2001;0000;;29;;9.5;;
82890;26/04/2001;1200;0;;18.1;;;
82890;27/04/2001;0000;;26;;4.8;;
82890;27/04/2001;1200;6.1;;19.1;;;
82890;28/04/2001;0000;;28;;7.9;91.25;
82890;28/04/2001;1200;0;;17.9;;;
82890;29/04/2001;0000;;27.8;;6.5;;
82890;29/04/2001;1200;2.4;;18.1;;;
82890;30/04/2001;0000;;28.2;;4.9;;
82890;30/04/2001;1200;0;;18.4;;;
82890;01/05/2001;0000;;29;;6.5;86.5;
82890;01/05/2001;1200;0;;16;;;
82890;02/05/2001;0000;;30;;9.3;;
82890;02/05/2001;1200;0;;17;;;
82890;03/05/2001;0000;;29.4;;6.8;;
82890;03/05/2001;1200;0.1;;20.1;;;
82890;04/05/2001;0000;;29.9;;9.2;;
82890;04/05/2001;1200;0;;17.7;;;
82890;05/05/2001;0000;;30.6;;7.5;;
82890;05/05/2001;1200;0;;18.7;;;
82890;06/05/2001;0000;;32.2;;9.8;;
82890;06/05/2001;1200;0;;18.6;;;
82890;07/05/2001;0000;;34;;8.9;;
82890;07/05/2001;1200;0;;18.3;;;
82890;08/05/2001;0000;;33.4;;9.6;;
82890;08/05/2001;1200;0;;19.3;;;
82890;09/05/2001;0000;;33.2;;9;;
82890;09/05/2001;1200;0.7;;19.1;;;
82890;10/05/2001;0000;;32.2;;8.7;;
82890;10/05/2001;1200;0;;18.7;;;
82890;11/05/2001;0000;;32.2;;10.3;75.75;
82890;11/05/2001;1200;0;;18.1;;;
82890;12/05/2001;0000;;33.2;;9.2;;
82890;12/05/2001;1200;0;;18.7;;;
82890;13/05/2001;0000;;33;;10.6;;
82890;13/05/2001;1200;0;;18.7;;;
82890;14/05/2001;0000;;32.8;;10.8;;
82890;14/05/2001;1200;0;;17.9;;;
82890;15/05/2001;0000;;31.4;;10.7;80.5;
82890;15/05/2001;1200;0;;17;;;
82890;16/05/2001;0000;;31.1;;9.5;;
82890;16/05/2001;1200;0;;17.9;;;
82890;17/05/2001;0000;;31.7;;9.9;;
82890;17/05/2001;1200;0;;17.3;;;
82890;18/05/2001;0000;;32.7;;10.8;;
82890;18/05/2001;1200;0;;17;;;
82890;19/05/2001;0000;;33.7;;10.7;74.75;
82890;19/05/2001;1200;0;;16.9;;;
82890;20/05/2001;0000;;28.2;;4.7;;
82890;20/05/2001;1200;0;;17;;;
82890;21/05/2001;0000;;29.7;;10.2;;
82890;21/05/2001;1200;0;;18.8;;;
82890;22/05/2001;0000;;29.4;;9.8;;
82890;22/05/2001;1200;0;;16.9;;;
82890;23/05/2001;0000;;30.4;;10.1;;
82890;23/05/2001;1200;0;;17.5;;;
82890;24/05/2001;0000;;31.4;;9.3;;
82890;24/05/2001;1200;0;;17.2;;;
82890;25/05/2001;0000;;32.4;;10.2;79;
82890;25/05/2001;1200;0;;18.7;;;
82890;26/05/2001;0000;;31.4;;9.4;;
82890;26/05/2001;1200;0;;20.3;;;
82890;27/05/2001;0000;;31.8;;9.7;;
82890;27/05/2001;1200;0;;17;;;
82890;28/05/2001;0000;;32.4;;10.7;78.25;
82890;28/05/2001;1200;0;;17.8;;;
82890;29/05/2001;0000;;32;;8.1;77;
82890;29/05/2001;1200;0;;19.3;;;
82890;30/05/2001;0000;;31.9;;9;;
82890;30/05/2001;1200;0;;18.1;;;
82890;31/05/2001;0000;;30.2;;5;;
82890;31/05/2001;1200;0;;18.3;;;
82890;01/06/2001;0000;;30.3;;2.3;;
82890;01/06/2001;1200;0.3;;18.5;;;
82890;02/06/2001;0000;;29.4;;8.3;;
82890;02/06/2001;1200;2.8;;16;;;
82890;03/06/2001;0000;;28.3;;5.6;;
82890;03/06/2001;1200;0;;15.2;;;
82890;04/06/2001;0000;;27;;4.7;;
82890;04/06/2001;1200;0.5;;20.1;;;
82890;05/06/2001;0000;;27.6;;6.7;;
82890;05/06/2001;1200;1.3;;17.5;;;
82890;06/06/2001;0000;;25;;1.9;;
82890;06/06/2001;1200;0;;16.2;;;
82890;07/06/2001;0000;;24.8;;2.6;;
82890;07/06/2001;1200;9.2;;16.8;;;
82890;08/06/2001;0000;;24.8;;3;95.75;
82890;08/06/2001;1200;23.2;;17;;;
82890;09/06/2001;0000;;27.4;;8.2;;
82890;09/06/2001;1200;9.3;;17;;;
82890;10/06/2001;0000;;24.6;;3.6;95.5;
82890;10/06/2001;1200;0.4;;16.2;;;
82890;11/06/2001;0000;;25.1;;5;;
82890;11/06/2001;1200;6.6;;17.4;;;
82890;12/06/2001;0000;;21;;0;96.75;
82890;12/06/2001;1200;12.2;;16.4;;;
82890;13/06/2001;0000;;21.6;;0;;
82890;13/06/2001;1200;35.6;;15.7;;;
82890;14/06/2001;0000;;23.6;;0.8;;
82890;14/06/2001;1200;47.4;;16.8;;;
82890;15/06/2001;0000;;23.7;;2.9;94.25;
82890;15/06/2001;1200;0;;15.4;;;
82890;16/06/2001;0000;;24.6;;5.5;;
82890;16/06/2001;1200;0;;14;;;
82890;17/06/2001;0000;;27.1;;8.5;;
82890;17/06/2001;1200;0;;17;;;
82890;18/06/2001;0000;;26;;8.1;;
82890;18/06/2001;1200;0;;15.8;;;
82890;19/06/2001;0000;;25.7;;10.4;89;
82890;19/06/2001;1200;0;;15.9;;;
82890;20/06/2001;0000;;25.6;;8.7;;
82890;20/06/2001;1200;0;;16;;;
82890;21/06/2001;0000;;27.2;;5.2;88.5;
82890;21/06/2001;1200;0;;17;;;
82890;22/06/2001;0000;;24.4;;5.1;;
82890;22/06/2001;1200;0;;17.8;;;
82890;23/06/2001;0000;;24.8;;5.9;94;
82890;23/06/2001;1200;3.9;;17.5;;;
82890;24/06/2001;0000;;25.6;;5.6;;
82890;24/06/2001;1200;2.6;;15.7;;;
82890;25/06/2001;0000;;23.2;;3.7;92.75;
82890;25/06/2001;1200;1.4;;16.4;;;
82890;26/06/2001;0000;;22.4;;0.9;;
82890;26/06/2001;1200;0;;15.6;;;
82890;27/06/2001;0000;;23.6;;1;;
82890;27/06/2001;1200;10.1;;17.9;;;
82890;28/06/2001;0000;;25.6;;5.7;;
82890;28/06/2001;1200;2.2;;18.1;;;
82890;29/06/2001;0000;;25;;7.9;;
82890;29/06/2001;1200;0;;16;;;
82890;30/06/2001;0000;;23.2;;1.2;;
82890;30/06/2001;1200;0;;16.4;;;
82890;01/07/2001;0000;;23.9;;2.8;98.5;
82890;01/07/2001;1200;5.2;;16.6;;;
82890;02/07/2001;0000;;23;;3.4;97;
82890;02/07/2001;1200;23.5;;17;;;
82890;03/07/2001;0000;;28.8;;5.9;92.25;
